state_name,town,median_household_income,population,median_age,intersection_density,population_density,pct_bachelor,county,median_sale_price,composite_score
North Carolina,Harrisburg,124090,18415,35.9,94.72,976.12,0.35,"Cabarrus, NC",372868.5,42.02
North Carolina,Havelock,53344,17570,23.5,31.48,290.0,0.12,"Craven, NC",310548.7,14.58
North Carolina,Haw River,44191,2579,29.8,55.51,277.43,0.09,"Alamance, NC",318960.0,12.36
North Carolina,Hays,39069,1247,39.9,24.02,150.51,0.1,"Wilkes, NC",283040.9,10.58
North Carolina,Hemby Bridge,68051,1957,40.2,25.95,256.47,0.15,"Union, NC",451386.0,24.03
North Carolina,Henderson,36147,15084,35.9,26.69,13.38,0.13,"Vance, NC",219104.1,9.24
North Carolina,Hendersonville,46309,14878,51.9,105.65,535.17,0.23,"Henderson County, NC",371241.9,24.81
North Carolina,Hertford,43571,2050,43.0,3.79,1.89,0.05,"Hertford County, NC",334390.29,9.64
North Carolina,Hickory,53117,42831,38.3,97.94,494.48,0.23,"Catawba, NC",299332.6,22.61
North Carolina,Highlands,52070,1105,60.2,36.84,60.23,0.29,"Macon, NC",349708.3,26.94
North Carolina,High Point,54331,113148,37.6,95.63,693.25,0.23,"Guilford, NC",307996.5,22.63
North Carolina,Hildebran,42861,1887,47.1,50.95,247.77,0.06,"Burke, NC",279895.8,9.12
North Carolina,Hillsborough,77114,9342,44.8,116.39,1094.95,0.33,"Orange, NC",474325.0,38.99
North Carolina,Holly Ridge,80492,3888,35.6,67.21,1107.25,0.26,"Onslow, NC",286866.6,26.92
North Carolina,Holly Springs,120229,40198,35.5,162.43,1098.27,0.38,"Wake, NC",475596.0,48.7
North Carolina,Hope Mills,49802,17421,31.7,68.63,846.78,0.16,"Cumberland, NC",244958.3,14.53
North Carolina,Hudson,50040,3768,39.6,90.72,344.94,0.15,"Caldwell, NC",298854.1,16.73
North Carolina,Huntersville,102335,60166,39.1,80.55,548.37,0.35,"Mecklenburg, NC",437417.0,41.63
North Carolina,Icard,43167,1740,43.8,40.27,214.93,0.04,"Burke, NC",279895.8,7.79
North Carolina,Indian Trail,88673,39603,35.4,66.2,528.28,0.26,"Union, NC",451386.0,34.24
North Carolina,Jacksonville,47483,73224,23.2,62.15,485.33,0.17,"Onslow, NC",286866.6,16.43
North Carolina,James City,63722,5379,39.7,28.88,195.63,0.14,"James City, NC",340319.11,18.66
North Carolina,Jamestown,72188,3700,48.7,80.59,578.97,0.26,"Guilford, NC",307996.5,27.12
North Carolina,Jefferson,31290,1630,50.1,72.76,378.89,0.08,"Ashe, NC",385613.6,13.61
North Carolina,Jonesville,25759,2549,43.8,66.9,327.94,0.03,"Yadkin, NC",273812.5,5.06
North Carolina,Kannapolis,58084,52173,36.9,80.72,559.6,0.17,"Cabarrus, NC",372868.5,21.74
North Carolina,Kenly,31827,2301,36.3,101.06,1134.32,0.05,"Johnston, NC",350573.1,10.78
North Carolina,Kernersville,60718,26376,40.4,99.76,660.26,0.23,"Forsyth, NC",293787.5,23.18
North Carolina,Kill Devil Hills,62721,7541,47.4,127.6,549.55,0.26,"Dare, NC",598988.4,38.69
North Carolina,King,59286,7258,47.9,62.34,353.49,0.15,"Stokes, NC",301527.5,18.08
North Carolina,Kings Grant,58636,9071,38.1,56.02,736.46,0.16,"New Hanover, NC",463116.2,24.9
North Carolina,Kings Mountain,42336,10775,41.4,55.38,367.87,0.12,"Cleveland, NC",247054.1,11.27
North Carolina,Kinston,33280,19888,44.6,40.02,280.43,0.09,"Lenoir, NC",225261.9,7.35
North Carolina,Kitty Hawk,80172,3664,50.0,47.21,177.76,0.24,"Dare, NC",598988.4,37.89
North Carolina,Knightdale,72118,18614,36.0,159.06,1046.58,0.27,"Wake, NC",475596.0,35.85
North Carolina,Kure Beach,89828,2474,53.7,205.3,1463.73,0.25,"New Hanover, NC",463116.2,38.05
North Carolina,La Grange,64184,2641,43.9,37.33,392.77,0.15,"Lenoir, NC",225261.9,14.89
North Carolina,Lake Junaluska,74417,3023,47.5,57.19,254.6,0.27,"Haywood, NC",405765.9,31.14
North Carolina,Lake Norman of Catawba,89004,8441,48.1,29.38,286.72,0.3,"Catawba, NC",299332.6,29.8
North Carolina,Lake Norman of Iredell,162143,12499,46.8,29.38,424.56,0.43,"Iredell, NC",394698.0,51.41
North Carolina,Lake Park,68733,3317,40.0,130.45,1386.91,0.25,"Mecklenburg, NC",437417.0,32.02
North Carolina,Lake Royale,92917,3199,42.2,49.59,292.69,0.14,"Franklin, NC",394676.4,24.95
North Carolina,Lake Waccamaw,57188,1501,53.3,5.97,46.2,0.19,"Columbus, NC",220818.1,15.64
North Carolina,Landis,72155,3610,35.9,55.73,352.31,0.17,"Rowan, NC",263610.2,19.16
North Carolina,Laurel Hill,25741,1125,40.5,60.38,3773.86,0.09,"Scotland, NC",204780.0,5.92
North Carolina,Laurel Park,80250,2663,59.3,60.26,284.54,0.33,"Henderson, NC",440593.4,37.34
North Carolina,Laurinburg,35776,15242,38.2,37.53,294.71,0.12,"Scotland, NC",204780.0,8.08
North Carolina,Leland,78884,22794,46.3,36.16,925.1,0.26,"Brunswick, NC",367760.0,29.16
North Carolina,Lenoir,42411,18205,42.6,6.52,15.92,0.13,"Caldwell, NC",298854.1,12.79
North Carolina,Lewisville,85660,13413,40.7,50.49,286.21,0.34,"Forsyth, NC",293787.5,32.07
North Carolina,Lexington,32698,19347,38.3,70.27,337.33,0.1,"Davidson, NC",285957.5,10.66
North Carolina,Liberty,41657,2660,42.7,110.82,372.66,0.08,"Randolph, NC",274370.4,11.37
North Carolina,Lillington,52643,4389,35.5,46.28,242.7,0.13,"Harnett, NC",329591.4,16.16
North Carolina,Lincolnton,38920,10926,34.9,90.03,474.51,0.13,"Lincoln, NC",413323.7,19.07
North Carolina,Locust,54617,4275,47.1,34.19,165.52,0.16,"Stanly, NC",308841.6,17.76
North Carolina,Long View,40976,4764,40.7,59.64,478.31,0.05,"Burke, NC",279895.8,8.29
North Carolina,Louisburg,23169,2952,27.4,102.79,332.71,0.07,"Franklin, NC",394676.4,12.32
North Carolina,Lowell,44375,3650,41.2,64.9,457.32,0.1,"Gaston, NC",318724.5,13.49
North Carolina,Lowesville,110761,3258,44.3,28.52,212.13,0.17,"Lincoln, NC",413323.7,29.62
North Carolina,Lumberton,38514,19186,35.9,38.67,217.49,0.12,"Robeson, NC",200345.8,8.31
North Carolina,McAdenville,104205,1019,42.2,95.44,520.09,0.37,"Gaston, NC",318724.5,38.41
North Carolina,McLeansville,65706,1040,56.2,22.87,74.55,0.06,"Guilford, NC",307996.5,12.65
North Carolina,Madison,45160,2244,50.3,4.24,1.79,0.1,"Rockingham, NC",226220.8,8.58
North Carolina,Maggie Valley,54125,2429,55.1,33.64,148.57,0.23,"Haywood, NC",405765.9,25.93
North Carolina,Magnolia,43750,1059,38.6,68.07,487.06,0.05,"Duplin, NC",262400.0,8.1
North Carolina,Maiden,63750,3657,43.0,51.37,328.41,0.11,"Catawba, NC",299332.6,15.75
North Carolina,Manteo,59524,1769,50.3,218.82,701.24,0.29,"Dare, NC",598988.4,42.04
North Carolina,Marion,41580,7703,40.5,66.62,418.24,0.12,"McDowell, NC",372760.1,16.66
North Carolina,Mar-Mac,40515,2576,33.8,29.59,228.93,0.15,"Wayne, NC",260109.3,12.44
North Carolina,Mars Hill,67125,2802,25.4,44.44,482.66,0.29,"Madison, NC",491187.5,33.93
North Carolina,Marshville,44861,2533,34.1,163.35,412.12,0.06,"Union, NC",451386.0,18.78
North Carolina,Marvin,221350,6326,41.4,125.86,681.68,0.44,"Union, NC",451386.0,64.44
North Carolina,Matthews,96195,29417,39.5,120.79,567.46,0.4,"Mecklenburg, NC",437417.0,44.54
North Carolina,Maxton,21318,2224,34.9,29.0,219.4,0.08,"Robeson, NC",200345.8,3.73
North Carolina,Mayodan,31546,2428,50.5,131.21,712.69,0.08,"Rockingham, NC",226220.8,8.69
North Carolina,Maysville,52656,1002,37.3,546.98,486.74,0.04,"Jones, NC",214416.6,17.63
North Carolina,Mebane,69947,17192,35.8,88.22,669.05,0.25,"Alamance, NC",318960.0,26.27
North Carolina,Middlesex,36375,1141,34.0,87.08,645.16,0.12,"Middlesex, NC",260795.79,11.85
North Carolina,Midland,95687,4519,37.6,15.98,102.6,0.22,"Cabarrus, NC",372868.5,28.58
North Carolina,Midway,63468,4743,48.1,45.02,299.92,0.2,"Davidson, NC",285957.5,20.3
North Carolina,Millers Creek,36917,1360,61.7,33.86,166.84,0.05,"Wilkes, NC",283040.9,8.0
North Carolina,Mills River,68735,7082,46.3,33.58,90.83,0.26,"Henderson, NC",440593.4,30.49
North Carolina,Mineral Springs,85563,3129,47.6,57.22,120.16,0.24,"Union, NC",451386.0,32.63
North Carolina,Mint Hill,84468,26236,46.2,54.43,440.09,0.27,"Mecklenburg, NC",437417.0,33.91
North Carolina,Mocksville,41905,5714,35.2,132.35,289.19,0.15,"Davie, NC",354918.7,19.26
North Carolina,Monroe,58180,34464,35.9,78.87,306.58,0.15,"Union, NC",451386.0,23.67
North Carolina,Mooresville,75141,48431,35.9,117.32,967.79,0.31,"Iredell, NC",394698.0,34.35
North Carolina,Moravian Falls,47188,1495,58.3,33.49,143.87,0.14,"Wilkes, NC",283040.9,14.43
North Carolina,Morehead City,47058,9535,45.3,134.89,592.72,0.22,"Carteret, NC",468041.2,28.8
North Carolina,Morganton,43103,17389,37.6,57.63,279.7,0.14,"Burke, NC",279895.8,13.99
North Carolina,Morrisville,106891,28824,34.1,218.26,1061.24,0.39,"Wake, NC",475596.0,49.05
North Carolina,Mountain View,66136,3486,41.6,25.37,253.37,0.08,"Catawba, NC",299332.6,13.83
North Carolina,Mount Airy,33773,10547,45.4,71.87,359.09,0.14,"Surry, NC",241054.1,11.71
North Carolina,Mount Gilead,36336,1085,49.0,23.54,165.83,0.07,"Montgomery, NC",233945.4,6.55
North Carolina,Mount Holly,64742,17315,37.4,80.08,794.14,0.24,"Gaston, NC",318724.5,25.02
North Carolina,Mount Olive,40392,4155,42.4,92.68,510.71,0.1,"Wayne, NC",260109.3,11.34
North Carolina,Mount Pleasant,55781,1981,42.9,101.61,617.45,0.11,"Cabarrus, NC",372868.5,18.67
North Carolina,Moyock,99385,4966,38.8,101.55,250.76,0.17,"Currituck, NC",517697.6,33.9
North Carolina,Mulberry,51471,2215,54.1,26.35,170.66,0.1,"Wilkes, NC",283040.9,12.39
North Carolina,Murfreesboro,45735,2585,34.2,55.76,556.5,0.15,"Hertford County, NC",321353.7,16.49
North Carolina,Murphy,32486,1659,40.9,86.47,211.58,0.22,"Cherokee, NC",333241.6,20.31
North Carolina,Murraysville,64271,15976,36.6,146.82,816.72,0.27,"New Hanover, NC",463116.2,34.24
North Carolina,Myrtle Grove,99162,11672,40.9,61.82,620.4,0.3,"New Hanover, NC",463116.2,38.6
North Carolina,Nags Head,74256,3096,55.6,51.86,85.81,0.39,"Dare, NC",598988.4,46.47
North Carolina,Nashville,56359,5626,39.4,73.06,727.5,0.19,"Nash, NC",281344.5,19.38
North Carolina,Navassa,44722,1735,33.5,9.8,82.15,0.08,"Brunswick, NC",367760.0,12.94
North Carolina,Neuse Forest,79263,2267,32.1,16.41,323.54,0.24,"Craven, NC",310548.7,24.81
North Carolina,New Bern,45829,31058,40.5,58.45,481.64,0.15,"Craven, NC",310548.7,16.35
North Carolina,Newport,61000,4356,40.7,10.87,151.81,0.13,"Carteret, NC",468041.2,22.55
North Carolina,Newton,55391,13081,44.1,54.85,334.5,0.16,"Catawba, NC",299332.6,17.61
North Carolina,Norlina,32978,1071,45.2,68.22,487.08,0.15,"Warren, NC",350333.3,16.44
North Carolina,Northchase,49348,5564,30.3,1348.47,242029.07,0.31,"New Hanover, NC",463116.2,60.58
North Carolina,Northlakes,85647,1185,52.4,35.47,293.91,0.32,"Catawba, NC",299332.6,30.99
North Carolina,North Wilkesboro,40750,4247,41.4,57.88,275.56,0.13,"Wilkes, NC",283040.9,13.51
North Carolina,Norwood,53014,2648,40.3,25.7,229.93,0.14,"Stanly, NC",308841.6,15.66
North Carolina,Oakboro,69125,2319,40.7,49.44,351.71,0.15,"Stanly, NC",308841.6,19.09
North Carolina,Oak Island,85802,8252,60.3,26.77,226.3,0.25,"Brunswick, NC",367760.0,29.71
North Carolina,Oak Ridge,132298,7461,44.8,37.91,169.05,0.35,"Guilford, NC",307996.5,39.51
North Carolina,Ogden,104824,8613,45.3,57.6,670.37,0.39,"New Hanover, NC",463116.2,44.59
North Carolina,Oxford,39399,8658,44.9,56.39,455.42,0.15,"Granville, NC",387245.8,18.46
North Carolina,Pembroke,22273,2865,21.9,40.01,453.08,0.13,"Robeson, NC",200345.8,6.64
North Carolina,Pilot Mountain,35000,1747,45.6,87.32,298.53,0.12,"Surry, NC",241054.1,11.13
North Carolina,Pinebluff,65368,1693,39.1,20.14,312.88,0.19,"Moore, NC",426449.9,24.96
North Carolina,Pinehurst,92342,17250,58.7,40.3,306.26,0.36,"Moore, NC",426449.9,39.59
North Carolina,Pine Knoll Shores,89861,1288,64.4,51.78,210.39,0.32,"Carteret, NC",468041.2,38.83
North Carolina,Pine Level,60139,2269,34.5,64.43,891.36,0.1,"Johnston, NC",350573.1,16.88
North Carolina,Pinetops,41225,1270,39.9,464.0,605.01,0.11,"Edgecombe, NC",145061.9,15.61
North Carolina,Pineville,53199,10317,33.6,223.61,568.51,0.31,"Mecklenburg, NC",437417.0,35.63
North Carolina,Piney Green,59618,15149,27.0,47.65,555.25,0.17,"Onslow, NC",286866.6,17.97
North Carolina,Pittsboro,49745,4433,40.1,63.47,257.9,0.21,"Chatham, NC",646886.6,34.36
North Carolina,Pleasant Garden,85000,4990,53.8,33.26,113.68,0.16,"Guilford, NC",307996.5,21.57
North Carolina,Plymouth,20943,3315,47.0,81.67,313.34,0.04,"Washington, NC",153300.0,0.34
North Carolina,Polkton,52656,2670,38.6,71.44,400.74,0.04,"Anson, NC",222777.7,7.19
North Carolina,Princeton,31195,1472,34.3,81.29,886.35,0.05,"Johnston, NC",350573.1,10.44
North Carolina,Princeville,37465,1648,39.2,34.68,439.62,0.08,"Edgecombe, NC",145061.9,3.55
North Carolina,Pumpkin Center,56359,1959,32.0,56.9,705.53,0.17,"Lincoln, NC",413323.7,22.77
North Carolina,Raeford,35042,4743,38.7,86.94,482.29,0.14,"Hoke, NC",305687.0,14.31
North Carolina,Raleigh,72996,462219,34.2,188.73,905.99,0.33,"Wake, NC",475596.0,39.95
North Carolina,Ramseur,25300,1701,30.4,96.58,376.81,0.05,"Randolph, NC",274370.4,6.72
North Carolina,Randleman,53892,4550,31.0,91.62,629.69,0.1,"Randolph, NC",274370.4,13.32
North Carolina,Ranlo,71761,4395,33.8,43.32,902.23,0.12,"Gaston, NC",318724.5,18.0
North Carolina,Red Oak,70673,3329,53.1,13.55,71.71,0.21,"Nash, NC",281344.5,21.52
North Carolina,Red Springs,22574,3139,38.8,35.5,319.26,0.15,"Robeson, NC",200345.8,7.83
North Carolina,Reidsville,34221,14463,45.4,66.64,318.62,0.14,"Rockingham, NC",226220.8,11.14
North Carolina,Richlands,54231,2721,27.7,204.62,606.5,0.12,"Onslow, NC",286866.6,17.58
North Carolina,River Bend,72102,2933,56.7,40.48,511.75,0.22,"Craven, NC",310548.7,24.08
North Carolina,River Road,43867,3244,48.1,23.29,199.88,0.12,"Cumberland, NC",244958.3,10.93
North Carolina,Roanoke Rapids,43704,15294,38.8,106.17,692.75,0.13,"Halifax, NC",172950.0,10.09
North Carolina,Robbins,43295,1579,24.9,50.98,649.14,0.02,"Moore, NC",426449.9,12.12
North Carolina,Robersonville,36250,1506,55.9,78.33,450.24,0.07,"Martin, NC",110888.8,2.7
North Carolina,Rockfish,57423,3220,38.0,22.21,273.0,0.15,"Cumberland, NC",244958.3,14.21
North Carolina,Rockingham,33351,9200,41.4,18.48,6.3,0.15,"Rockingham, NC",226220.8,10.5
North Carolina,Rockwell,52500,2293,38.2,112.53,537.54,0.21,"Rowan, NC",263610.2,19.87
North Carolina,Rocky Mount,46396,54375,41.0,76.5,398.87,0.15,"Nash, NC",281344.5,15.51
North Carolina,Rolesville,127575,8995,38.1,79.89,378.99,0.37,"Wake, NC",475596.0,47.76
North Carolina,Rose Hill,39750,1811,35.6,65.91,487.18,0.05,"Duplin, NC",262400.0,7.8
North Carolina,Rowland,30333,1084,50.8,88.24,617.1,0.1,"Robeson, NC",200345.8,7.55
North Carolina,Roxboro,33883,8097,39.8,43.01,303.91,0.12,"Person, NC",278325.9,11.31
North Carolina,Royal Pines,93909,4606,47.8,77.41,770.05,0.28,"Buncombe, NC",480338.7,38.17
North Carolina,Rural Hall,60208,3332,47.6,80.72,450.5,0.14,"Forsyth, NC",293787.5,17.21
North Carolina,Rutherford College,52778,1112,49.7,250.2,180.78,0.23,"Burke, NC",279895.8,24.89
North Carolina,Rutherfordton,50901,3668,43.2,58.7,282.19,0.28,"Rutherford County, NC",424744.92,29.26
North Carolina,St. James,115040,6199,67.7,39.52,288.86,0.37,"Brunswick, NC",367760.0,41.02
North Carolina,St. Pauls,33063,2077,40.5,80.19,699.81,0.06,"Robeson, NC",200345.8,4.88
North Carolina,St. Stephens,54375,9396,41.7,33.7,311.95,0.17,"Catawba, NC",299332.6,17.36
North Carolina,Salem,54750,1573,47.4,31.23,209.91,0.15,"Forsyth, NC",293787.5,16.13
North Carolina,Salisbury,44656,35258,35.8,117.18,430.07,0.17,"Rowan, NC",263610.2,16.64
North Carolina,Sanford,51311,30024,34.5,44.22,345.63,0.15,"Lee, NC",327266.0,16.92
North Carolina,Sawmills,61973,5053,46.0,26.56,253.19,0.08,"Caldwell, NC",298854.1,13.1
North Carolina,Saxapahaw,47792,1214,43.9,32.04,79.37,0.13,"Alamance, NC",318960.0,15.07
North Carolina,Scotland Neck,15985,2033,43.1,65.82,564.64,0.04,"Halifax, NC",172950.0,0.3
North Carolina,Sea Breeze,65219,1632,50.4,47.34,369.69,0.22,"Brunswick, NC",367760.0,25.1
North Carolina,Selma,25421,6317,33.4,51.81,453.97,0.07,"Johnston, NC",350573.1,10.14
North Carolina,Seven Lakes,88414,3919,65.7,28.13,134.77,0.33,"Moore, NC",426449.9,36.98
North Carolina,Shallotte,63938,4059,44.2,43.13,166.43,0.15,"Brunswick, NC",367760.0,20.68
North Carolina,Sharpsburg,30521,1543,35.7,77.18,630.07,0.15,"Nash, NC",281344.5,13.47
North Carolina,Shelby,41565,21564,45.8,73.71,288.59,0.16,"Cleveland, NC",247054.1,14.07
North Carolina,Siler City,40440,7742,35.5,100.0,645.15,0.08,"Chatham, NC",646886.6,25.93
North Carolina,Silver Lake,74785,5690,41.7,80.45,395.63,0.26,"New Hanover, NC",463116.2,33.68
North Carolina,Skippers Corner,51639,3514,35.6,30.93,662.74,0.11,"Pender, NC",497906.3,21.57
North Carolina,Smithfield,33957,11168,45.5,73.65,323.08,0.19,"Johnston, NC",350573.1,19.03
North Carolina,Sneads Ferry,37028,2236,50.3,35.75,237.2,0.14,"Onslow, NC",286866.6,13.2
North Carolina,Snow Hill,31016,2054,35.2,38.85,338.15,0.08,"Greene, NC",203527.7,5.02
North Carolina,Southern Pines,69792,15156,38.3,47.03,315.12,0.29,"Moore, NC",426449.9,32.34
North Carolina,Southern Shores,104625,3069,60.0,57.58,307.34,0.26,"Dare, NC",598988.4,42.8
North Carolina,South Henderson,32528,1056,37.3,55.22,373.78,0.05,"Vance, NC",219104.1,4.8
North Carolina,Southport,68301,3842,63.2,140.9,718.89,0.22,"Brunswick, NC",367760.0,27.98
North Carolina,South Rosemary,25423,2557,35.9,27.75,171.38,0.13,"Edgecombe, NC",145061.9,4.61
North Carolina,Sparta,34073,1924,48.2,49.12,323.67,0.07,"Alleghany, NC",425104.1,14.48
North Carolina,Spencer,56882,3296,40.5,104.78,456.83,0.11,"Rowan, NC",263610.2,14.6
North Carolina,Spindale,35295,4153,46.9,38.59,273.97,0.14,"Rutherford, NC",256729.1,11.58
North Carolina,Springdale,55515,1320,38.1,62.82,4364.02,0.1,"Cumberland, NC",244958.3,12.02
North Carolina,Spring Hope,31310,1484,47.2,72.44,511.87,0.06,"Nash, NC",281344.5,8.2
North Carolina,Spring Lake,39659,11629,24.8,71.17,811.37,0.19,"Cumberland, NC",244958.3,15.06
North Carolina,Spruce Pine,44375,2332,45.3,44.52,231.22,0.12,"Mitchell, NC",348175.0,15.24
North Carolina,Stallings,97630,15932,39.4,96.9,1223.26,0.33,"Union, NC",451386.0,40.72
North Carolina,Stanfield,76667,1453,39.4,26.06,101.5,0.11,"Stanly, NC",308841.6,17.44
North Carolina,Stanley,56847,3911,38.1,82.3,579.96,0.15,"Gaston, NC",318724.5,18.5
North Carolina,Star,35313,1351,37.5,41.18,505.78,0.12,"Montgomery, NC",233945.4,9.55
North Carolina,Statesville,43497,27777,38.9,88.98,462.15,0.19,"Iredell, NC",394698.0,22.2
North Carolina,Stedman,86875,1856,36.6,34.07,397.68,0.21,"Cumberland, NC",244958.3,22.33
North Carolina,Stem,74609,1161,30.3,53.13,920.6,0.21,"Granville, NC",387245.8,26.24
North Carolina,Stokesdale,97337,5895,39.1,29.23,120.83,0.22,"Guilford, NC",307996.5,26.48
North Carolina,Stoneville,48125,1174,38.1,87.91,340.6,0.1,"Rockingham, NC",226220.8,10.64
North Carolina,Stony Point,57278,1558,31.7,27.09,185.09,0.07,"Gaston, NC",318724.5,12.63
North Carolina,Summerfield,127661,11026,45.6,41.09,158.74,0.35,"Guilford, NC",307996.5,39.09
North Carolina,Sunset Beach,67083,4091,64.4,25.83,150.31,0.3,"Brunswick, NC",367760.0,30.39
North Carolina,Surf City,77202,3637,39.9,51.11,195.68,0.29,"Pender, NC",497906.3,36.28
North Carolina,Swannanoa,47633,4589,36.8,62.92,375.47,0.15,"Buncombe, NC",480338.7,23.59
North Carolina,Swansboro,78919,3605,41.0,100.88,822.79,0.24,"Onslow, NC",286866.6,26.04
North Carolina,Swepsonville,72171,2394,38.4,49.58,447.89,0.21,"Alamance, NC",318960.0,23.46
North Carolina,Sylva,38881,2611,30.3,84.36,242.06,0.22,"Jackson, NC",501091.6,27.62
North Carolina,Tabor City,34828,3736,40.2,51.11,413.32,0.05,"Columbus, NC",220818.1,4.66
North Carolina,Tarboro,41281,10733,48.0,68.73,409.34,0.16,"Edgecombe, NC",145061.9,10.15
North Carolina,Taylorsville,43545,2332,41.9,81.87,352.91,0.13,"Alexander, NC",310054.5,15.22
North Carolina,Thomasville,45610,26941,36.7,89.7,519.6,0.09,"Davidson, NC",285957.5,12.23
North Carolina,Toast,30417,1271,41.0,54.76,486.75,0.1,"Surry, NC",241054.1,8.51
North Carolina,Tobaccoville,64917,2582,44.3,14.23,70.65,0.16,"Forsyth, NC",293787.5,17.51
North Carolina,Trent Woods,104500,4052,50.6,42.42,453.53,0.27,"Craven, NC",310548.7,31.06
North Carolina,Trinity,64676,6981,44.0,35.69,137.05,0.12,"Randolph, NC",274370.4,14.87
North Carolina,Troutman,73382,3568,33.9,128.18,520.88,0.25,"Iredell, NC",394698.0,30.81
North Carolina,Troy,39554,2973,43.3,28.85,188.92,0.12,"Montgomery, NC",233945.4,9.96
North Carolina,Tryon,42589,1334,66.4,114.11,300.23,0.32,"Polk, NC",501829.1,35.39
North Carolina,Unionville,85477,6634,41.6,43.26,83.28,0.23,"Union County, NC",418093.73,30.12
North Carolina,Valdese,63068,4647,46.7,46.62,282.8,0.12,"Burke, NC",279895.8,15.54
North Carolina,Valley Hill,97781,2262,57.9,59.2,265.72,0.2,"Henderson, NC",440593.4,31.53
North Carolina,Vanceboro,34844,1112,39.9,369.64,356.19,0.08,"Craven, NC",310548.7,17.13
North Carolina,Vander,57639,1341,48.8,21.21,158.93,0.07,"Cumberland, NC",244958.3,9.49
North Carolina,Vass,51071,1087,30.0,30.91,208.67,0.11,"Moore, NC",426449.9,18.22
North Carolina,Wadesboro,26878,5079,37.8,31.46,222.54,0.11,"Anson, NC",222777.7,7.28
North Carolina,Wake Forest,104006,46387,38.6,141.7,716.4,0.35,"Wake, NC",475596.0,44.81
North Carolina,Walkertown,52321,5626,42.4,39.8,349.89,0.19,"Forsyth, NC",293787.5,18.5
North Carolina,Wallace,40925,3401,45.1,68.19,444.28,0.13,"Duplin, NC",262400.0,13.01
North Carolina,Wallburg,83011,3058,49.2,35.37,132.23,0.31,"Davidson, NC",285957.5,29.65
North Carolina,Walnut Cove,38906,2419,39.3,58.82,355.69,0.08,"Stokes, NC",301527.5,10.57
North Carolina,Walnut Creek,150938,1449,47.2,13.54,326.87,0.37,"Wayne, NC",260109.3,40.76
North Carolina,Wanchese,66581,1936,37.2,43.13,331.34,0.23,"Dare, NC",598988.4,35.2
North Carolina,Warsaw,29987,2751,34.5,42.66,322.37,0.04,"Duplin, NC",262400.0,5.07
North Carolina,Washington,38843,9754,46.3,4.75,9.84,0.15,"Beaufort, NC",272787.5,12.94
North Carolina,Waynesville,41131,10087,47.6,66.81,350.07,0.18,"Haywood, NC",405765.9,21.3
North Carolina,Weaverville,71538,4476,50.5,109.68,583.74,0.25,"Buncombe, NC",480338.7,34.09
North Carolina,Weddington,152377,12851,43.9,48.69,258.24,0.41,"Union, NC",451386.0,51.83
North Carolina,Welcome,52614,3383,44.1,52.42,141.41,0.11,"Davidson, NC",285957.5,13.4
North Carolina,Weldon,34375,1524,40.8,47.88,242.44,0.13,"Halifax, NC",172950.0,7.46
North Carolina,Wendell,67321,9847,37.5,213.01,1736.33,0.19,"Wake, NC",475596.0,31.5
North Carolina,Wentworth,64596,2655,44.3,21.9,54.79,0.09,"Rockingham, NC",226220.8,10.72
North Carolina,Wesley Chapel,124716,8661,41.3,49.25,585.18,0.28,"Union, NC",451386.0,39.9
North Carolina,West Canton,25800,1326,45.4,61.3,568.39,0.07,"Haywood, NC",405765.9,12.78
North Carolina,West Jefferson,28958,1446,43.4,69.97,319.16,0.08,"Ashe, NC",385613.6,13.17
North Carolina,Westport,122768,4250,48.3,31.14,357.7,0.31,"Brunswick, NC",367760.0,38.24
North Carolina,Whispering Pines,91814,4759,35.0,19.74,381.83,0.37,"Moore, NC",426449.9,39.2
North Carolina,White Plains,50714,1043,44.6,23.06,97.39,0.1,"Surry, NC",241054.1,10.62
North Carolina,Whiteville,32222,4826,37.8,67.27,313.38,0.16,"Columbus, NC",220818.1,11.29
North Carolina,Wilkesboro,40602,3578,43.0,67.31,210.89,0.17,"Wilkes, NC",283040.9,16.12
North Carolina,Williamston,38322,5221,42.8,91.41,447.28,0.11,"Martin, NC",110888.8,5.78
North Carolina,Wilmington,54066,115976,37.4,118.22,812.7,0.28,"New Hanover, NC",463116.2,32.77
North Carolina,Wilson,46146,47914,38.1,23.68,47.97,0.14,"Wilson County, NC",311547.2,15.09
North Carolina,Wilson's Mills,53690,2506,26.7,34.21,312.84,0.1,"Johnston, NC",350573.1,15.01
North Carolina,Windsor,36727,3401,42.3,22.74,175.37,0.1,"Bertie, NC",190545.1,6.63
North Carolina,Wingate,55909,3830,21.9,172.51,918.94,0.16,"Union, NC",451386.0,26.34
North Carolina,Winston-Salem,50204,247917,35.9,91.04,589.12,0.2,"Forsyth, NC",293787.5,19.96
North Carolina,Winterville,80199,10336,39.4,52.0,692.66,0.26,"Pitt, NC",271603.3,25.47
North Carolina,Woodfin,52732,7771,42.7,53.32,298.72,0.24,"Buncombe, NC",480338.7,29.39
North Carolina,Wrightsboro,56563,4654,42.1,34.42,176.02,0.14,"New Hanover, NC",463116.2,22.61
North Carolina,Wrightsville Beach,111346,2593,47.2,95.4,324.62,0.48,"New Hanover, NC",463116.2,51.97
North Carolina,Yadkinville,43722,2801,37.7,77.99,351.18,0.08,"Yadkin, NC",273812.5,10.89
